"","event_id","Player","game_clock","ball.x","ball.y","ball.radius","player.x","player.y","distance_ball"
"864",173,"Reggie Jackson",280.84,88.41729,17.474222,6.334828,87.767402,18.07416,0.884465949818298
"865",173,"Reggie Jackson",280.64,89.553478,17.279822,7.731162,89.255462,18.632498,1.38511584253159
"866",173,"Reggie Jackson",280.44,90.150824,17.768062,8.438202,90.534296,18.657778,0.968837104698204
"867",173,"Andre Drummond",278.44,87.951102,26.289652,11.060708,87.857612,25.666876,0.629754179244571
"868",173,"Andre Drummond",278.24,86.90902,26.13917,10.066568,87.81184,25.850968,0.947704777451296
"869",173,"Andre Drummond",278.04,87.042984,25.909916,10.380218,87.52504,25.806358,0.493053999578139
"870",173,"Andre Drummond",277.84,87.963732,25.636156,10.5987,86.807504,26.135054,1.25927058346806
"871",176,"Evan Fournier",267,27.608624,38.896158,2.368216,26.589752,39.615006,1.24693327788138
"872",176,"Evan Fournier",266.4,28.26516,31.476532,3.472586,28.060692,32.792866,1.33211950011251
"873",176,"Evan Fournier",266,27.088978,27.825644,2.278398,27.382422,28.969972,1.18135344106664
"874",176,"Evan Fournier",265.4,27.714256,27.893396,6.122566,27.110102,28.031934,0.619834520787603
"875",176,"Evan Fournier",265.2,27.609496,29.135838,5.608546,27.314398,28.003778,1.16989002611527
"876",176,"Jason Smith",264.4,15.987252,41.43362,2.15749,16.353668,42.243708,0.8891024984781
"877",176,"Jason Smith",264.2,15.88708,41.503884,2.69087,16.2535,42.345684,0.918090875894102
"878",176,"Jason Smith",264,15.622472,41.651416,3.376992,16.571088,42.641874,1.37145155409151
"879",176,"Jason Smith",263.8,15.622636,42.208586,5.301676,16.906806,42.94583,1.48075025052707
"880",176,"Jason Smith",263.6,16.619508,43.432406,7.668226,17.046488,43.146246,0.514003371584274
"881",176,"Jason Smith",263.4,16.390748,42.997834,9.030952,17.085366,43.19365,0.721691119371718
"882",181,"Nikola Vucevic",251.59,5.853248,37.196436,4.631848,6.468762,37.819494,0.8758189056877
"883",181,"Nikola Vucevic",251.39,5.899628,36.846072,4.788428,6.585096,37.492734,0.942357745905449
"884",181,"Nikola Vucevic",251.19,5.868122,36.682708,4.383852,6.70971,37.406154,1.10979479033739
"885",181,"Nikola Vucevic",250.99,6.174122,36.415416,4.23118,7.032618,37.495616,1.37979977606028
"886",181,"Nikola Vucevic",250.79,7.073184,37.293952,4.676712,7.570132,37.385252,0.505265281514573
"887",181,"Nikola Vucevic",250.59,8.576228,37.459128,5.690356,8.228242,37.260588,0.400639972788539
"888",181,"Nikola Vucevic",250.39,9.05991,37.341204,4.220998,8.927246,37.181684,0.207476184888773
